name,manufacturer,tdp,cores,frequency,total_die_size,gwp_embedded,gwp_use,gwp_total,pe_embedded,pe_use,pe_total,adp_embedded,adp_use,adp_total
Intel Pentium 4 HT 672,Intel,84.0,1.0,3.8,109.0,13.71,800.0,813.71,217.5,30000.0,30217.5,0.0204,0.00014,0.020540000000000003
Intel Pentium 4 HT EE 3.73,Intel,115.0,1.0,3.733,109.0,13.71,1100.0,1113.71,217.5,40000.0,40217.5,0.0204,0.00019,0.02059
Intel Pentium 4 HT Extreme Edition 3.20,Intel,92.0,1.0,3.2,269.0,13.71,900.0,913.71,217.5,30000.0,30217.5,0.0204,0.00015,0.020550000000000002
Intel Pentium 4 HT Extreme Edition 3.40,Intel,103.0,1.0,3.4,269.0,13.71,1000.0,1013.71,217.5,30000.0,30217.5,0.0204,0.00017,0.02057
Intel Pentium 4 HT Extreme Edition 3.46,Intel,110.0,1.0,3.466,269.0,13.71,1100.0,1113.71,217.5,40000.0,40217.5,0.0204,0.00019,0.02059
Intel Pentium 4-M 1.40,Intel,21.0,1.0,1.4,131.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium 4-M 1.50,Intel,26.0,1.0,1.5,131.0,13.71,260.0,273.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium 4-M 1.60,Intel,30.0,1.0,1.6,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium 4-M 1.70,Intel,30.0,1.0,1.7,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium 4-M 1.80,Intel,30.0,1.0,1.8,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium 4-M 1.90,Intel,32.0,1.0,1.9,131.0,13.71,320.0,333.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium 4-M 2.00,Intel,32.0,1.0,2.0,131.0,13.71,320.0,333.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium 4-M 2.20,Intel,35.0,1.0,2.2,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium 4-M 2.40,Intel,35.0,1.0,2.4,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium 4-M 2.50,Intel,35.0,1.0,2.5,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium 4-M 2.60,Intel,35.0,1.0,2.6,131.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium 957,Intel,17.0,2.0,1.2,131.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium 967,Intel,17.0,2.0,1.3,131.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium 977,Intel,17.0,2.0,1.4,131.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium 987,Intel,17.0,2.0,1.5,131.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium 997,Intel,17.0,2.0,1.6,131.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium B915C,Intel,35.0,2.0,1.5,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium B940,Intel,35.0,2.0,2.0,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium B950,Intel,35.0,2.0,2.1,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium B960,Intel,35.0,2.0,2.2,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium B970,Intel,35.0,2.0,2.3,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium B980,Intel,35.0,2.0,2.4,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium D 820,Intel,130.0,2.0,2.8,206.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium D 830,Intel,130.0,2.0,3.0,206.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium D 840,Intel,130.0,2.0,3.2,206.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium D 915,Intel,95.0,2.0,2.8,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 920,Intel,95.0,2.0,2.8,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 925,Intel,95.0,2.0,3.0,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 930,Intel,95.0,2.0,3.0,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 935,Intel,95.0,2.0,3.2,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 940,Intel,130.0,2.0,3.2,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium D 945,Intel,95.0,2.0,3.4,162.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00016,0.020560000000000002
Intel Pentium D 950,Intel,130.0,2.0,3.4,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium D 960,Intel,130.0,2.0,3.6,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium Dual-Core E2140,Intel,65.0,2.0,1.6,77.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core E2160,Intel,65.0,2.0,1.8,77.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core E2180,Intel,65.0,2.0,2.0,77.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core E2200,Intel,65.0,2.0,2.2,77.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core E2210,Intel,65.0,2.0,2.2,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core E2220,Intel,65.0,2.0,2.4,77.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Dual-Core T4200,Intel,35.0,2.0,2.0,107.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium Dual-Core T4300,Intel,35.0,2.0,2.1,107.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium Dual-Core T4400,Intel,35.0,2.0,2.2,107.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium Dual-Core T4500,Intel,35.0,2.0,2.3,107.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium E5200,Intel,65.0,2.0,2.5,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E5300,Intel,65.0,2.0,2.6,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E5400,Intel,65.0,2.0,2.7,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E5500,Intel,65.0,2.0,2.8,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E5700,Intel,65.0,2.0,3.0,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E5800,Intel,65.0,2.0,3.2,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6300,Intel,65.0,2.0,2.8,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6500,Intel,65.0,2.0,2.933,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6500K,Intel,65.0,2.0,2.933,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6600,Intel,65.0,2.0,3.067,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6700,Intel,65.0,2.0,3.2,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium E6800,Intel,65.0,2.0,3.333,82.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Extreme Edition 840,Intel,130.0,2.0,3.2,206.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium Extreme Edition 955,Intel,130.0,2.0,3.466,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium Extreme Edition 965,Intel,130.0,2.0,3.733,162.0,17.0,1300.0,1317.0,260.0,40000.0,40260.0,0.0204,0.00022,0.020620000000000003
Intel Pentium G2010,Intel,55.0,2.0,2.8,94.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G2020,Intel,55.0,2.0,2.9,94.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G2020T,Intel,35.0,2.0,2.5,94.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G2100T,Intel,35.0,2.0,2.6,94.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G2120,Intel,55.0,2.0,3.1,94.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G2130,Intel,55.0,2.0,3.2,94.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3220,Intel,54.0,2.0,3.0,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3220T,Intel,35.0,2.0,2.6,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G3250,Intel,54.0,2.0,3.2,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3250T,Intel,35.0,2.0,2.8,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G3258,Intel,54.0,2.0,3.2,131.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3420,Intel,54.0,2.0,3.2,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3420T,Intel,35.0,2.0,2.7,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G3430,Intel,54.0,2.0,3.3,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3440,Intel,54.0,2.0,3.3,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3450,Intel,54.0,2.0,3.3,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G3450T,Intel,35.0,2.0,2.9,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G3460,Intel,54.0,2.0,3.5,177.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G4400,Intel,51.0,2.0,3.3,150.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G4500,Intel,51.0,2.0,3.5,150.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G4520,Intel,51.0,2.0,3.6,150.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium G620,Intel,65.0,2.0,2.6,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G620T,Intel,35.0,2.0,2.2,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G622,Intel,65.0,2.0,2.6,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G630,Intel,65.0,2.0,2.7,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G630T,Intel,35.0,2.0,2.3,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G632,Intel,65.0,2.0,2.7,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G640,Intel,65.0,2.0,2.8,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G640T,Intel,35.0,2.0,2.4,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G645,Intel,65.0,2.0,2.9,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G645T,Intel,35.0,2.0,2.5,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G6950,Intel,73.0,2.0,2.8,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Pentium G6951,Intel,73.0,2.0,2.8,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Pentium G6960,Intel,73.0,2.0,2.933,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Pentium G840,Intel,65.0,2.0,2.8,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G850,Intel,65.0,2.0,2.9,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G860,Intel,65.0,2.0,3.0,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium G860T,Intel,35.0,2.0,2.6,131.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium G870,Intel,65.0,2.0,3.1,131.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Pentium Gold G5400,Intel,58.0,2.0,3.7,126.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.0001,0.0205
Intel Pentium Gold G5400T,Intel,35.0,2.0,3.1,126.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium Gold G5500,Intel,54.0,2.0,3.8,126.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium Gold G5500T,Intel,35.0,2.0,3.2,126.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium Gold G5600,Intel,54.0,2.0,3.9,126.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium Gold G5620,Intel,54.0,2.0,4.0,126.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Pentium II Xeon 400,Intel,31.0,1.0,0.4,113.0,13.71,310.0,323.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium II Xeon 400 1MB,Intel,38.0,1.0,0.4,113.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium II Xeon 450,Intel,35.0,1.0,0.45,113.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium II Xeon 450 1MB,Intel,43.0,1.0,0.45,113.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,7e-05,0.020470000000000002
Intel Pentium II Xeon 450 2MB,Intel,47.0,1.0,0.45,113.0,13.71,500.0,513.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
Intel Pentium III  800,Intel,38.0,1.0,0.8,80.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III  866,Intel,38.0,1.0,0.866,80.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III  933,Intel,27.0,1.0,0.933,80.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1000,Intel,29.0,1.0,1.0,80.0,13.71,290.0,303.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1000S,Intel,30.0,1.0,1.0,80.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1133,Intel,29.0,1.0,1.133,80.0,13.71,290.0,303.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1133S,Intel,29.0,1.0,1.133,80.0,13.71,290.0,303.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1200,Intel,30.0,1.0,1.2,80.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1266S,Intel,30.0,1.0,1.266,80.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1333,Intel,30.0,1.0,1.333,80.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1400,Intel,31.0,1.0,1.4,80.0,13.71,310.0,323.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III 1400S,Intel,32.0,1.0,1.4,80.0,13.71,320.0,333.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 1000 2.8V,Intel,30.0,1.0,1.0,106.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 1000 5V-12V,Intel,31.0,1.0,1.0,106.0,13.71,310.0,323.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 500,Intel,36.0,1.0,0.5,123.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 500 1MB,Intel,45.0,1.0,0.5,123.0,13.71,400.0,413.71,217.5,20000.0,20217.5,0.0204,8e-05,0.02048
Intel Pentium III Xeon 500 2MB,Intel,37.0,1.0,0.5,123.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 550,Intel,34.0,1.0,0.55,123.0,13.71,340.0,353.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 550 1MB,Intel,35.0,1.0,0.55,123.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 550 2MB,Intel,41.0,1.0,0.55,123.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,7e-05,0.020470000000000002
Intel Pentium III Xeon 600 2.8V,Intel,19.0,1.0,0.6,106.0,13.71,190.0,203.71,217.5,10000.0,10217.5,0.0204,3e-05,0.02043
Intel Pentium III Xeon 600 5V-12V,Intel,19.0,1.0,0.6,106.0,13.71,190.0,203.71,217.5,10000.0,10217.5,0.0204,3e-05,0.02043
Intel Pentium III Xeon 667 2.8V,Intel,21.0,1.0,0.667,106.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 667 5V-12V,Intel,21.0,1.0,0.667,106.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 700 2.8V,Intel,29.0,1.0,0.7,375.0,13.71,290.0,303.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 700 5V-12V,Intel,30.0,1.0,0.7,375.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 700-2M 2.8V,Intel,30.0,1.0,0.7,375.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 700-2M 5V-12V,Intel,30.0,1.0,0.7,375.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 733 2.8V,Intel,23.0,1.0,0.733,106.0,13.71,230.0,243.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 733 5V-12V,Intel,23.0,1.0,0.733,106.0,13.71,230.0,243.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 800 2.8V,Intel,25.0,1.0,0.8,106.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 800 5V-12V,Intel,25.0,1.0,0.8,106.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 866 2.8V,Intel,25.0,1.0,0.866,106.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 866 5V-12V,Intel,25.0,1.0,0.866,106.0,13.71,250.0,263.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium III Xeon 900 2.8V,Intel,36.0,1.0,0.9,375.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 900 5V-12V,Intel,36.0,1.0,0.9,375.0,13.71,400.0,413.71,217.5,10000.0,10217.5,0.0204,6e-05,0.020460000000000002
Intel Pentium III Xeon 933 2.8V,Intel,29.0,1.0,0.933,106.0,13.71,290.0,303.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium III Xeon 933 5V-12V,Intel,30.0,1.0,0.933,106.0,13.71,300.0,313.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 1.30,Intel,24.0,1.0,1.3,100.0,13.71,240.0,253.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 1.40,Intel,24.0,1.0,1.4,100.0,13.71,240.0,253.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 1.50,Intel,24.0,1.0,1.5,100.0,13.71,240.0,253.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 1.60,Intel,24.0,1.0,1.6,100.0,13.71,240.0,253.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 1.70,Intel,24.0,1.0,1.7,100.0,13.71,240.0,253.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 715,Intel,21.0,1.0,1.5,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 725,Intel,21.0,1.0,1.6,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 730,Intel,27.0,1.0,1.6,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 735,Intel,21.0,1.0,1.7,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 740,Intel,27.0,1.0,1.73,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 745,Intel,21.0,1.0,1.8,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 750,Intel,27.0,1.0,1.86,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 755,Intel,21.0,1.0,2.0,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 760,Intel,27.0,1.0,2.0,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 765,Intel,21.0,1.0,2.1,84.0,13.71,210.0,223.71,217.5,10000.0,10217.5,0.0204,4e-05,0.02044
Intel Pentium M 770,Intel,27.0,1.0,2.13,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium M 780,Intel,27.0,1.0,2.26,84.0,13.71,270.0,283.71,217.5,10000.0,10217.5,0.0204,5e-05,0.020450000000000003
Intel Pentium P6000,Intel,35.0,2.0,1.877,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium P6100,Intel,35.0,2.0,2.0,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium P6200,Intel,35.0,2.0,2.133,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium P6300,Intel,35.0,2.0,2.266,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Pentium SU2700,Intel,10.0,1.0,1.3,107.0,13.71,100.0,113.71000000000001,217.5,3000.0,3217.5,0.0204,1.7e-05,0.020417
Intel Pentium SU4100,Intel,10.0,2.0,1.3,107.0,17.0,100.0,117.0,260.0,3000.0,3260.0,0.0204,1.7e-05,0.020417
Intel Pentium U5400,Intel,18.0,2.0,1.2,81.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Pentium U5600,Intel,18.0,2.0,1.333,81.0,17.0,180.0,197.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Xeon 2.0,Intel,89.0,1.0,2.0,217.0,13.71,900.0,913.71,217.5,30000.0,30217.5,0.0204,0.00015,0.020550000000000002
Intel Xeon 2.4,Intel,89.0,1.0,2.394,217.0,13.71,900.0,913.71,217.5,30000.0,30217.5,0.0204,0.00015,0.020550000000000002
Intel Xeon 2.66,Intel,89.0,1.0,2.66,217.0,13.71,900.0,913.71,217.5,30000.0,30217.5,0.0204,0.00015,0.020550000000000002
